name	x	y	z	size	group	hemisphere	type	lobe	region1	region2	gray_white
RATA1	19.0	16.0	-32.0	-999	RATA	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
RATA2	25.0	24.0	-29.0	-999	RATA	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
RATA3	33.0	28.0	-23.0	-999	RATA	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter
RATA4	41.0	28.0	-16.0	-999	RATA	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter
RATA5	45.0	24.0	-7.0	-999	RATA	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter
RATA6	47.0	17.0	0.0	-999	RATA	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter
RATA7	48.0	11.0	9.0	-999	RATA	R	strip	Frontal Lobe	Precentral Gyrus	Brodmann area 44	Gray Matter
RATA8	48.0	3.0	18.0	-999	RATA	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 44	Gray Matter
RATB1	17.0	10.0	-31.0	-999	RATB	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
RATB2	25.0	17.0	-34.0	-999	RATB	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
RATB3	35.0	20.0	-31.0	-999	RATB	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
RATB4	43.0	18.0	-24.0	-999	RATB	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
RATB5	50.0	15.0	-17.0	-999	RATB	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
RATB6	52.0	9.0	-8.0	-999	RATB	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter
RATB7	52.0	2.0	-1.0	-999	RATB	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter
RATB8	51.0	-5.0	9.0	-999	RATB	R	strip	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter
RSTA1	15.0	3.0	-22.0	-999	RSTA	R	strip	Limbic Lobe	Uncus	Brodmann area 34	Gray Matter
RSTA2	19.0	-2.0	-29.0	-999	RSTA	R	strip	Limbic Lobe	Uncus	Brodmann area 36	Gray Matter
RSTA3	28.0	-7.0	-32.0	-999	RSTA	R	strip	Limbic Lobe	Uncus	Brodmann area 36	Gray Matter
RSTA4	38.0	-9.0	-31.0	-999	RSTA	R	strip	Limbic Lobe	Uncus	Brodmann area 20	Gray Matter
RSTA5	48.0	-10.0	-25.0	-999	RSTA	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter
RSTA6	54.0	-12.0	-17.0	-999	RSTA	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
RSTA7	57.0	-12.0	-8.0	-999	RSTA	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
RSTA8	57.0	-13.0	3.0	-999	RSTA	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter
RSTB1	13.0	-2.0	-19.0	-999	RSTB	R	strip	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 34	Gray Matter
RSTB2	19.0	-9.0	-24.0	-999	RSTB	R	strip	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 35	Gray Matter
RSTB3	28.0	-16.0	-24.0	-999	RSTB	R	strip	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 36	Gray Matter
RSTB4	38.0	-20.0	-22.0	-999	RSTB	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter
RSTB5	47.0	-22.0	-18.0	-999	RSTB	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter
RSTB6	55.0	-23.0	-11.0	-999	RSTB	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
RSTB7	58.0	-24.0	-1.0	-999	RSTB	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 21	Gray Matter
RSTB8	58.0	-21.0	8.0	-999	RSTB	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 41_42	Gray Matter
RSTC1	7.0	-70.0	1.0	-999	RSTC	R	strip	Occipital Lobe	Lingual Gyrus	Brodmann area 18	Gray Matter
RSTC2	17.0	-65.0	-1.0	-999	RSTC	R	strip	Occipital Lobe	Lingual Gyrus	Brodmann area 18	Gray Matter
RSTC3	26.0	-59.0	-4.0	-999	RSTC	R	strip	Occipital Lobe	Fusiform Gyrus	Brodmann area 19	Gray Matter
RSTC4	36.0	-54.0	-7.0	-999	RSTC	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 37	Gray Matter
RSTC5	45.0	-47.0	-9.0	-999	RSTC	R	strip	Temporal Lobe	Sub-Gyral	Brodmann area 37	Gray Matter
RSTC6	53.0	-40.0	-8.0	-999	RSTC	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 20	Gray Matter
RSTC7	58.0	-32.0	-3.0	-999	RSTC	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
RSTC8	58.0	-24.0	1.0	-999	RSTC	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter
RPTA1	22.0	-92.0	25.0	-999	RPTA	R	strip	Occipital Lobe	Cuneus	Brodmann area 19	Gray Matter
