name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch
LAH1-LAH2	SEEG	V	n/a	n/a	bipolar	LAH	1000.0	depth	n/a
LAH2-LAH3	SEEG	V	n/a	n/a	bipolar	LAH	1000.0	depth	n/a
LAH3-LAH4	SEEG	V	n/a	n/a	bipolar	LAH	1000.0	depth	n/a
LAH4-LAH5	SEEG	V	n/a	n/a	bipolar	LAH	1000.0	depth	n/a
LAH5-LAH6	SEEG	V	n/a	n/a	bipolar	LAH	1000.0	depth	n/a
LAH6-LAH7	SEEG	V	n/a	n/a	bipolar	LAH	1000.0	depth	n/a
LAH7-LAH8	SEEG	V	n/a	n/a	bipolar	LAH	1000.0	depth	n/a
LPH1-LPH2	SEEG	V	n/a	n/a	bipolar	LPH	1000.0	depth	n/a
LPH2-LPH3	SEEG	V	n/a	n/a	bipolar	LPH	1000.0	depth	n/a
LPH3-LPH4	SEEG	V	n/a	n/a	bipolar	LPH	1000.0	depth	n/a
LPH4-LPH5	SEEG	V	n/a	n/a	bipolar	LPH	1000.0	depth	n/a
LPH5-LPH6	SEEG	V	n/a	n/a	bipolar	LPH	1000.0	depth	n/a
LPH6-LPH7	SEEG	V	n/a	n/a	bipolar	LPH	1000.0	depth	n/a
LPH7-LPH8	SEEG	V	n/a	n/a	bipolar	LPH	1000.0	depth	n/a
LUNC1-LUNC2	SEEG	V	n/a	n/a	bipolar	LUNC	1000.0	depth	n/a
LUNC2-LUNC3	SEEG	V	n/a	n/a	bipolar	LUNC	1000.0	depth	n/a
LUNC3-LUNC4	SEEG	V	n/a	n/a	bipolar	LUNC	1000.0	depth	n/a
LUNC4-LUNC5	SEEG	V	n/a	n/a	bipolar	LUNC	1000.0	depth	n/a
LUNC5-LUNC6	SEEG	V	n/a	n/a	bipolar	LUNC	1000.0	depth	n/a
LUNC6-LUNC7	SEEG	V	n/a	n/a	bipolar	LUNC	1000.0	depth	n/a
LUNC7-LUNC8	SEEG	V	n/a	n/a	bipolar	LUNC	1000.0	depth	n/a
LOF1-LOF2	ECOG	V	n/a	n/a	bipolar	LOF	1000.0	strip	n/a
LOF2-LOF3	ECOG	V	n/a	n/a	bipolar	LOF	1000.0	strip	n/a
LOF3-LOF4	ECOG	V	n/a	n/a	bipolar	LOF	1000.0	strip	n/a
LOF4-LOF5	ECOG	V	n/a	n/a	bipolar	LOF	1000.0	strip	n/a
LOF5-LOF6	ECOG	V	n/a	n/a	bipolar	LOF	1000.0	strip	n/a
LOF6-LOF7	ECOG	V	n/a	n/a	bipolar	LOF	1000.0	strip	n/a
LOF7-LOF8	ECOG	V	n/a	n/a	bipolar	LOF	1000.0	strip	n/a
LF1-LF2	ECOG	V	n/a	n/a	bipolar	LF	1000.0	strip	n/a
LF2-LF3	ECOG	V	n/a	n/a	bipolar	LF	1000.0	strip	n/a
LF3-LF4	ECOG	V	n/a	n/a	bipolar	LF	1000.0	strip	n/a
LF4-LF5	ECOG	V	n/a	n/a	bipolar	LF	1000.0	strip	n/a
LF5-LF6	ECOG	V	n/a	n/a	bipolar	LF	1000.0	strip	n/a
LF6-LF7	ECOG	V	n/a	n/a	bipolar	LF	1000.0	strip	n/a
LF7-LF8	ECOG	V	n/a	n/a	bipolar	LF	1000.0	strip	n/a
LAT1-LAT2	ECOG	V	n/a	n/a	bipolar	LAT	1000.0	strip	n/a
LAT2-LAT3	ECOG	V	n/a	n/a	bipolar	LAT	1000.0	strip	n/a
LAT3-LAT4	ECOG	V	n/a	n/a	bipolar	LAT	1000.0	strip	n/a
LAT4-LAT5	ECOG	V	n/a	n/a	bipolar	LAT	1000.0	strip	n/a
LAT5-LAT6	ECOG	V	n/a	n/a	bipolar	LAT	1000.0	strip	n/a
LAT6-LAT7	ECOG	V	n/a	n/a	bipolar	LAT	1000.0	strip	n/a
LAT7-LAT8	ECOG	V	n/a	n/a	bipolar	LAT	1000.0	strip	n/a
LSTA1-LSTA2	ECOG	V	n/a	n/a	bipolar	LSTA	1000.0	strip	n/a
LSTA2-LSTA3	ECOG	V	n/a	n/a	bipolar	LSTA	1000.0	strip	n/a
LSTA3-LSTA4	ECOG	V	n/a	n/a	bipolar	LSTA	1000.0	strip	n/a
LSTA4-LSTA5	ECOG	V	n/a	n/a	bipolar	LSTA	1000.0	strip	n/a
LSTA5-LSTA6	ECOG	V	n/a	n/a	bipolar	LSTA	1000.0	strip	n/a
LSTA6-LSTA7	ECOG	V	n/a	n/a	bipolar	LSTA	1000.0	strip	n/a
LSTA7-LSTA8	ECOG	V	n/a	n/a	bipolar	LSTA	1000.0	strip	n/a
LSTB1-LSTB2	ECOG	V	n/a	n/a	bipolar	LSTB	1000.0	strip	n/a
LSTB2-LSTB3	ECOG	V	n/a	n/a	bipolar	LSTB	1000.0	strip	n/a
LSTB3-LSTB4	ECOG	V	n/a	n/a	bipolar	LSTB	1000.0	strip	n/a
LSTB4-LSTB5	ECOG	V	n/a	n/a	bipolar	LSTB	1000.0	strip	n/a
LSTB5-LSTB6	ECOG	V	n/a	n/a	bipolar	LSTB	1000.0	strip	n/a
LSTB6-LSTB7	ECOG	V	n/a	n/a	bipolar	LSTB	1000.0	strip	n/a
LSTB7-LSTB8	ECOG	V	n/a	n/a	bipolar	LSTB	1000.0	strip	n/a
LSTC1-LSTC2	ECOG	V	n/a	n/a	bipolar	LSTC	1000.0	strip	n/a
LSTC2-LSTC3	ECOG	V	n/a	n/a	bipolar	LSTC	1000.0	strip	n/a
LSTC3-LSTC4	ECOG	V	n/a	n/a	bipolar	LSTC	1000.0	strip	n/a
LSTC4-LSTC5	ECOG	V	n/a	n/a	bipolar	LSTC	1000.0	strip	n/a
LSTC5-LSTC6	ECOG	V	n/a	n/a	bipolar	LSTC	1000.0	strip	n/a
LSTC6-LSTC7	ECOG	V	n/a	n/a	bipolar	LSTC	1000.0	strip	n/a
LSTC7-LSTC8	ECOG	V	n/a	n/a	bipolar	LSTC	1000.0	strip	n/a
LPT1-LPT2	ECOG	V	n/a	n/a	bipolar	LPT	1000.0	strip	n/a
LPT2-LPT3	ECOG	V	n/a	n/a	bipolar	LPT	1000.0	strip	n/a
LPT3-LPT4	ECOG	V	n/a	n/a	bipolar	LPT	1000.0	strip	n/a
